image_id,coco_url,caption
249786,http://images.cocodataset.org/val2017/000000249786.jpg,a man jumping skis at a ski area
493442,http://images.cocodataset.org/val2017/000000493442.jpg,A woman slashing down a snowy hill on skis.
29640,http://images.cocodataset.org/val2017/000000029640.jpg,A skillet contains diced meat and mixed vegetables.
7991,http://images.cocodataset.org/val2017/000000007991.jpg,A plate topped with baby carrots and beans next to a  peeler.
431545,http://images.cocodataset.org/val2017/000000431545.jpg,Baseball player runs toward base while others stand around
31269,http://images.cocodataset.org/val2017/000000031269.jpg,three zebras in a field near bushes 
464144,http://images.cocodataset.org/val2017/000000464144.jpg,The man is skiing down the hill with his goggles up.
429281,http://images.cocodataset.org/val2017/000000429281.jpg,a table full of bananas being sold outside
481582,http://images.cocodataset.org/val2017/000000481582.jpg,a group of people are with a horse in a stable
498919,http://images.cocodataset.org/val2017/000000498919.jpg,Fresh fruit cart containing oranges and pears on it
407825,http://images.cocodataset.org/val2017/000000407825.jpg,A red apple with a clock inside of it.
496409,http://images.cocodataset.org/val2017/000000496409.jpg,some guy that is skiing down a hill in some snow
91921,http://images.cocodataset.org/val2017/000000091921.jpg,A zebra standing next to a  zebra laying on the ground.
359833,http://images.cocodataset.org/val2017/000000359833.jpg,A young boy reaching up to grab a red apple.
50331,http://images.cocodataset.org/val2017/000000050331.jpg,The fresh vegetables are growing in the garden.
424642,http://images.cocodataset.org/val2017/000000424642.jpg,a couple of people are outside near some trees
448365,http://images.cocodataset.org/val2017/000000448365.jpg,"Youngster on a skateboard, trying simple tip up stunt."
203095,http://images.cocodataset.org/val2017/000000203095.jpg,a bunch of food is layed out next to an oven
85823,http://images.cocodataset.org/val2017/000000085823.jpg,"Two horses grazing on grass in the sun
"
369081,http://images.cocodataset.org/val2017/000000369081.jpg,A group of horses are grazing in the field.
148707,http://images.cocodataset.org/val2017/000000148707.jpg,Two yellow fruits hanging on branches full of leaves. 
350148,http://images.cocodataset.org/val2017/000000350148.jpg,A man taking a picture of plates of food.
306437,http://images.cocodataset.org/val2017/000000306437.jpg,A man riding a skateboard up a flight of steps.
464872,http://images.cocodataset.org/val2017/000000464872.jpg,a couple of zebras that are running through some grass
248980,http://images.cocodataset.org/val2017/000000248980.jpg,A blue plate with a green salad on top of it.
153229,http://images.cocodataset.org/val2017/000000153229.jpg,The group of young men is playing a game of Frisbee.
191288,http://images.cocodataset.org/val2017/000000191288.jpg,A woman riding on the back of a brown horse over an obstacle.
350488,http://images.cocodataset.org/val2017/000000350488.jpg,A zebra grazing on grass near a river.
282037,http://images.cocodataset.org/val2017/000000282037.jpg,A baseball player pitching a ball on top of a field.
140270,http://images.cocodataset.org/val2017/000000140270.jpg,A person is riding a horse around on grasses
307658,http://images.cocodataset.org/val2017/000000307658.jpg,A brown fuzzy bear standing in front of a leaf filled tree.
269316,http://images.cocodataset.org/val2017/000000269316.jpg,four men playing frisbee in a fenced park
352760,http://images.cocodataset.org/val2017/000000352760.jpg,A man riding skis while flying through the air.
312586,http://images.cocodataset.org/val2017/000000312586.jpg,This is a picture of three bears in a field.
331280,http://images.cocodataset.org/val2017/000000331280.jpg,A couple of women and one man kneeling down before two horses.
192964,http://images.cocodataset.org/val2017/000000192964.jpg,A skateboarder performing a trick on an indoor ramp.
515982,http://images.cocodataset.org/val2017/000000515982.jpg,A man sliding into a base next to another baseball player.
569825,http://images.cocodataset.org/val2017/000000569825.jpg,A catcher at a baseball game who removed his mask.
541055,http://images.cocodataset.org/val2017/000000541055.jpg,A group of people on the ski slope in their skis. 
388903,http://images.cocodataset.org/val2017/000000388903.jpg,A woman talking on the phone in front of a person selling apples.
291861,http://images.cocodataset.org/val2017/000000291861.jpg,A Zebra standing in between a group of large rocks 
244099,http://images.cocodataset.org/val2017/000000244099.jpg,A person riding a horse in an empty area of dried grass.
194940,http://images.cocodataset.org/val2017/000000194940.jpg,Three bowls filled with vegetables on top of a table.
334719,http://images.cocodataset.org/val2017/000000334719.jpg,People walking on sand next to a mountainous area.
535306,http://images.cocodataset.org/val2017/000000535306.jpg,A man is doing skateboard tricks on a ramp
330818,http://images.cocodataset.org/val2017/000000330818.jpg,A young man is working behind a counter. 
382088,http://images.cocodataset.org/val2017/000000382088.jpg,A big and white horse in a dirt cage. 
85682,http://images.cocodataset.org/val2017/000000085682.jpg,people standing in line on a hill in snow gear
129945,http://images.cocodataset.org/val2017/000000129945.jpg,a man is swinging a baseball bat at a game
13004,http://images.cocodataset.org/val2017/000000013004.jpg,a banana is laying on a small plate
17115,http://images.cocodataset.org/val2017/000000017115.jpg,Two zebras are standing together next to the fence.
439522,http://images.cocodataset.org/val2017/000000439522.jpg,She is cross-country skiing for the exercise it provides for her.
314709,http://images.cocodataset.org/val2017/000000314709.jpg,a person riding skis on a snowy slope
121591,http://images.cocodataset.org/val2017/000000121591.jpg,There is a man skateboard on the side of a wall.
107094,http://images.cocodataset.org/val2017/000000107094.jpg,A man riding skis on top of snow covered ground.
425361,http://images.cocodataset.org/val2017/000000425361.jpg,"An individual is capture in the stillness of the picture.
"
464089,http://images.cocodataset.org/val2017/000000464089.jpg,A baseball game showing a batter waiting for a pitch.
489924,http://images.cocodataset.org/val2017/000000489924.jpg,A girl on top of skate board on a street.
176634,http://images.cocodataset.org/val2017/000000176634.jpg,A zebra playing on a field with logs of tree
548506,http://images.cocodataset.org/val2017/000000548506.jpg,"There is some apples, a pear, and a bunch of bananas. "
51712,http://images.cocodataset.org/val2017/000000051712.jpg,A man skiing down the side of a snow covered mountain.
442836,http://images.cocodataset.org/val2017/000000442836.jpg,A person trying to throw a frisbee and another trying to block the throw.
3501,http://images.cocodataset.org/val2017/000000003501.jpg,"A bowl with rice, broccoli and a purple relish."
329827,http://images.cocodataset.org/val2017/000000329827.jpg,A person on skis skiing down a mountain.
163290,http://images.cocodataset.org/val2017/000000163290.jpg,A giraffe standing next to a zebra on a field.
567825,http://images.cocodataset.org/val2017/000000567825.jpg,The sandwich is decorated in a very unusual way.
397681,http://images.cocodataset.org/val2017/000000397681.jpg,A group of twenty-five squares of different photos of carrots.
516601,http://images.cocodataset.org/val2017/000000516601.jpg,People are skiing and snowboarding on a high mountain. 
199055,http://images.cocodataset.org/val2017/000000199055.jpg,A person on skateboard skating on the pavement.
560178,http://images.cocodataset.org/val2017/000000560178.jpg,A person holding a bit vegetable in their left hand.
410934,http://images.cocodataset.org/val2017/000000410934.jpg,A broccoli plant has very large leaves. 
227482,http://images.cocodataset.org/val2017/000000227482.jpg,A young man running towards a white Frisbee.
281447,http://images.cocodataset.org/val2017/000000281447.jpg,Horse in fenced pasture with others grazing on grasses.
537827,http://images.cocodataset.org/val2017/000000537827.jpg,Two baseball players stand near the baseball field.
69356,http://images.cocodataset.org/val2017/000000069356.jpg,A woman standing in front of a fruit stand.
81738,http://images.cocodataset.org/val2017/000000081738.jpg,Someone about to cut and birthday cake with blue and yellow frosting. 
6012,http://images.cocodataset.org/val2017/000000006012.jpg,There are bananas around another piece of fruit. 
235241,http://images.cocodataset.org/val2017/000000235241.jpg,Woman and man playing with a disk toy outside on the beach.
364636,http://images.cocodataset.org/val2017/000000364636.jpg,A mixed breed dog in a red collar pants in the heat outdoors.
317433,http://images.cocodataset.org/val2017/000000317433.jpg,a couple of horses pull a contraption 
110999,http://images.cocodataset.org/val2017/000000110999.jpg,A painting of a man smiling behind a table with fruit
72813,http://images.cocodataset.org/val2017/000000072813.jpg,a dog laying on a bed with a tv in the background
72795,http://images.cocodataset.org/val2017/000000072795.jpg,a group of ball players playing on a field in front of an audience
496954,http://images.cocodataset.org/val2017/000000496954.jpg,A slice of cake sitting top of a white plate.
776,http://images.cocodataset.org/val2017/000000000776.jpg,"Three teddy bears, each a different color, snuggling together."
252507,http://images.cocodataset.org/val2017/000000252507.jpg,A cross country skier on the slopes on a sunny day
528314,http://images.cocodataset.org/val2017/000000528314.jpg,a man that is skiing down a snowy slope
396200,http://images.cocodataset.org/val2017/000000396200.jpg,A person on a skateboard on a street.
304180,http://images.cocodataset.org/val2017/000000304180.jpg,A person with a skateboard on a street.
308793,http://images.cocodataset.org/val2017/000000308793.jpg,Two skiers heading up the side of a mountain
90891,http://images.cocodataset.org/val2017/000000090891.jpg,Five men are selling a large amount of bananas.
465585,http://images.cocodataset.org/val2017/000000465585.jpg,An aluminum pan full of chopped broccoli and carrots.
439290,http://images.cocodataset.org/val2017/000000439290.jpg,A bunch of bananas hanging on the tree
90003,http://images.cocodataset.org/val2017/000000090003.jpg,Two dogs who are playing with a Frisbee. 
378454,http://images.cocodataset.org/val2017/000000378454.jpg,A man gets air catching the Frisbee near the water.
389381,http://images.cocodataset.org/val2017/000000389381.jpg,a bowl of different kinds of food on it
121031,http://images.cocodataset.org/val2017/000000121031.jpg,"A group of men traveling on horses in the water,"
